headline,is_satirical
"Dans le sud du Groenland, la vie sur un fil des éleveurs de moutons",0
"Nicolas Demorand, la puissance des vulnérables",0
Le «New York Times» raconte trois années de collaboration secrète entre militaires américains et ukrainiens,0
"Séisme en Birmanie, manifestation en Turquie, pression américaine contre des entreprises françaises… L’actu de ce week-end des 29 et 30 mars",0
"Mort de l’acteur Richard Chamberlain, oiseau de paradis",0
Affaire des assistants parlementaires fictifs du RN: l’avenir politique de Marine Le Pen compte moins que la confiance des citoyens,0
"Lou Reed, l’amour vache avec «Transformé»",0
Intelligence artificielle : l’étrange inconséquence des politiques français postant des pseudo-images Ghibli générées via OpenAI,0
"A Biganos, en Gironde, des maisons en terre crue, qui l’eût cru ?",0
"Manifestation contre les puces électroniques près de Grenoble : «Il faut utiliser l’eau pour la vie, pas pour les profits des industriels»",0
"«La question qui revient c’est : est-ce qu’untel c’est un facho ?» A Nantes, un atelier antifasciste s’appuie sur les travaux d’Umberto Eco",0
"A Bordeaux, des logements dont vous êtes le héros",0
"Des «pièces neutres» dans le logement, «une main tendue à chaque habitant»",0
"Catastrophe, la défense est légitime, par Mathieu Lindon",0
"Opération Nicolas Demorand, par Daniel Schneidermann",0
"Le séisme en Birmanie a fait plus de 1 600 morts selon la junte, les experts redoutent un bilan largement plus lourd",0
"«Nourriture insuffisante», «épanouissement impossible» : les établissements Bon Pasteur vus à travers trente ans de rapports d’inspection",0
Une éclipse partielle du Soleil sera visible en France ce samedi à la mi-journée,0
"Face à la crise du logement, la ministre veut favoriser la transformation de bureaux vides",0
Procès Gérard Depardieu : une autre défense était possible,0
"Montée croissante des tensions dans l’espace : «Si la force est utilisée contre nous, rien ne nous interdit de l’utiliser en retour»",0
Turquie : des centaines de milliers de personnes rassemblées à Istanbul contre la répression d’Erdogan,0
Tyler Brûlé du magazine «Monocle» : «Le concept de lifestyle est devenu une sorte de bête un peu perverse»,0
"Top des ventes de livres : «Hunger Games», Joël Dicker, Karine Tuil… Les jeux sont faits !",0
"Après le mâle alpha, le sigma : «Un idéal de virilité qui encourage, encore et toujours, la compétition entre hommes»",0
La start-up d’intelligence artificielle xAI d’Elon Musk rachète le réseau social X d’Elon Musk,0
"«Dressé pour tuer» de Samuel Fuller, bête de film",0
"Le top 10 de la semaine du service culture : «Tardes de Soledad», «Adolescence», «Anatomie d’un suicide»…",0
"Autosur, Intersport… les piratages de grandes entreprises françaises se poursuivent",0
Les ados et la bouffe : arrêtons de nous prendre le chou,0
"«Ramenez-le à la maison» : aux Philippines, les soutiens de Duterte célèbrent les 80 ans de leur shérif",0
Cinéma du réel 2025 : une édition haute en douceurs,0
"Corse : Robert Moracchini, un des fondateurs de la «Brise du Mer», abattu en pleine rue à Bastia",0
Terreur Graphique à l’hôtel Europa : éradiquons les mots laids,0
Art et IA : Refik Anadol case les codes,0
"Prêt-à-porter : Kaporal placé en liquidation, 280 personnes vont perdre leur emploi",0
"«A la retraite, la vie continue» : ni Ehpad ni maison de retraite, à la Ménardière, les vieux s’autogèrent",0
"Santé mentale : Florent Manaudou, Yannick Noah, François Berléand… Dix personnalités veulent «briser le tabou»",0
"«Safari» de Sabri Louatah, étrange Gabriel",0
"Reset, Espot, Milk… A Paris, déambulation nocturne dans la nouvelle génération des bars gaming et des salles d’e-sport",0
Séisme en Birmanie : «Nous sommes très inquiets de la situation à Mandalay»,0
"Guinée : condamné pour crimes contre l’humanité, l’ex-dictateur Dadis Camara gracié par le chef de la junte",0
Making of : Paul Watson dans les filets du Climat Libé Tour,0
"Greentea Peng, le soleil et la mère",0
La semaine de Coco : on n’a rien touché on vous dit !,0
"Dans le Var, sur les traces d’un chasseur de dos d’âne non conformes",0
"Pierre-Yves Bocquet : «Le projet de révolution nationale du RN est prêt, si ce n’est pas Marine Le Pen qui le porte, ce sera Jordan Bardella»",0
Etats-Unis : le ministre de la Défense Pete Hegseth accusé d’avoir emmené sa femme à des réunions militaires sensibles,0
Ce qu’il faut savoir sur le procès des assistants fictifs du RN et les risques d’inéligibilité pour Marine Le Pen,0
"Olivier Faure menace sur les retraites : si le Parlement n’est pas saisi, la censure serait «une obligation morale»",0
Rashid Masharawi : «Depuis mes treize ans je peins en musique avec Fayrouz»,0
"Dissolution de groupes de supporters de foot : une marée verte à Saint-Etienne, le ministère de l’Intérieur persiste",0
Guerre en Ukraine : le grand flou autour du cessez-le-feu sur les infrastructures énergétiques,0
"En Macédoine du Nord, la colère de la jeunesse face à la corruption meurtrière",0
L’OMS va couper 20 % de son budget après le retrait américain décidé par Donald Trump,0
"Le Hamas dit accepter une nouvelle proposition de trêve, vidéo d’un otage, opération israélienne à Gaza… L’actu du conflit au Proche-Orient ce samedi 29 mars",0
"«Nous poursuivrons autant qu’il le faudra» : en Turquie, des centaines de milliers de manifestants pour défendre l’Etat de droit",0
"Pour les océans, «un dernier appel avant l’effondrement»",0
"Pour s’adapter aux nouvelles formes de cohabitations, repensons le logement",0
"Face aux droits de douane aux Etats-Unis, Stellantis retient son souffle",0
Attaques contre la presse dans la bande de Gaza : «Chaque journaliste tué mérite une enquête»,0
"Endométriose : des tests salivaires et de la sensibilisation, mais encore peu de budget",0
Peut-on qualifier le RN de «fasciste» ? La justice va (de nouveau) trancher,0
"«Désintérêt» et «méconnaissance» des règles, la charge de l’office antifraude européen contre Jean-Luc Mélenchon",0
"Polo & Pan, Roland Cristal, Alek et les Japonaises… Qu’est-ce qu’on écoute cette semaine ?",0
"Adi Hütter, coach de l’AS Monaco et théoricien du gegenpressing : «C’est le foot professionnel d’aujourd’hui»",0
Vladimir Poutine propose une administration transitoire en Ukraine pour y organiser une élection présidentielle,0
La baisse des émissions de gaz à effet de serre de la France s’est essoufflée en 2024,0
"L’Ukraine compte ses soutiens, Alexis Kohler à la Société générale, J.D. Vance au Groenland… L’actu de ce vendredi matin",0
"Séisme en Birmanie : de «nombreuses victimes» dans la capitale, des secousses ressenties jusqu’en Thaïlande et en Chine",0
"Philippe Gloaguen, cofondateur du Routard : «On tourne à -25% de ventes pour les guides Etats-Unis et, vous savez quoi, j’en suis fier !»",0
"«Il faut que cela change» : J.D. Vance dézingue le Danemark qui ne fait «pas fait un bon travail», et flatte le Groenland",0
"Fuites dans «the Atlantic» : un juge américain, détesté par Donald Trump, ordonne la conservation des messages Signal",0
Alexis Kohler dit au revoir à l’Elysée et bonjour à la Société générale,0
Acheter en magasin ou se faire livrer : comment calculer l’impact carbone d’un colis ?,0
Inéligibilité : Marine Le Pen n’est pas «sauvée» par le Conseil constitutionnel,0
"A Paris, les pêcheurs entre deux eaux",0
"Affaire des assistants fictifs RN : menacé d’inéligibilité, Louis Aliot anticipe son éventuel départ de la mairie de Perpignan",0
"Séisme en Birmanie : des milliers de victimes potentielles selon un institut américain, la junte appelle à l’aide",0
"Pas d’inflation sur le mois de mars, selon l’Insee, grâce à la baisse des prix de l’énergie",0
Le plan très insoumis de Boris Vallaud pour le PS,0
Suppression des ZFE pour défendre les pauvres : l’hypocrisie sans limite des droites,0
"Pour lutter contre la fraude, la RATP envisage des amendes 20 euros plus chères et davantage de contrôles dans les tramways",0
"Evasion mortelle de Mohamed Amra : après sa garde à vue, le rappeur Koba LaD mis en examen",0
"PFAS dans l’eau potable : à la demande d’Anne Hidalgo, l’Eau de Paris porte plainte contre X",0
Guerre en Ukraine : Kyiv accuse Moscou de frappes sur ses infrastructures énergétiques,0
Séries Mania 2025 : un festival qui casse la baraque,0
"Arrestation du vice-président au Soudan du Sud : Riek Machar, l’éternel rebelle",0
"Ubisoft vend son avenir à Tencent, via une filiale pour «Assassin’s Creed», «Far Cry» et «Rainbow Six»",0
Le RSA fait de nouveau l’objet de chantage de la droite,0
"Procès de Gérard Depardieu : entre discrédit des victimes et mépris de classe, les outrances sans limites de maître Assous",0
"Cessez-le-feu au Liban : Israël bombarde la banlieue sud de Beyrouth, Macron va parler à Trump",0
"«Plus noir que noir», dans la marmite d’imagination de Stephen King",0
Turquie : l’avocat du maire d’Istanbul à son tour arrêté,0
Naufrages en Méditerranée : Human Rights Watch appelle Frontex à agir «avec humanité»,0
La carte des voitures Tesla brûlées ou vandalisées dans le monde,0
Pourquoi les parents français ne sont-ils pas très heureux ?,0
L’hôtel Drouot veut attirer de nouveaux chalands,0
"«Les Jeunes Constellations» de Rayas Richa, opéra cosmique",0
Le Groenland se dote d’un large gouvernement de coalition,0
"Turquie : les vraies vidéos, et les fausses images, du manifestant déguisé en Pikachu",0
Pédocriminalité : pourquoi il faut se méfier de l’émoji pizza au fromage sur TikTok,0
«Jeux de lumière» de Daniel Kehlmann : «Tous les romanciers aiment les œuvres d’art perdues»,0
"Concours à bac + 3, formation rémunérée deux ans : le plan du gouvernement pour susciter des vocations d’enseignants",0
"Chimamanda Ngozi Adichie : «Aimer et soutenir d’autres femmes, c’est révolutionnaire»",0
Espagne : l’ancien footballeur Dani Alves voit sa condamnation pour viol annulée en appel,0
"«En Europe, Vladimir Poutine ira aussi loin qu’on le lui permettra»",0
"Séisme en Birmanie : «Les répliques vont continuer, dans les semaines et peut-être les mois à venir»",0
"Dans l’accord sur les minerais ukrainiens, Washington est toujours plus vorace",0
"Polémique : le concert «Solidarité Congo» avec Gims, Youssoupha et Gazo reporté avec l’accord de l’organisateur",0
"Ensemencement des nuages : «Une cinquantaine d’Etats dans le monde modifient la météo, ce qui pourrait créer des conflits»",0
Autisme : la vague de solidarité en ligne envers Maxence est louable mais demeure ponctuelle et virtuelle,0
"Andrew McMillan, chant de mine",0
Concert option gîte : un mélange des genres pour jouer l’immersion,0
La sociologue Eva Illouz «annulée» du prix Israël pour «idéologie anti-israélienne»,0
"Droits de douane sur le Cognac : Paris et Pékin mettent sur pause leur différend commercial, annonce Jean-Noël Barrot",0
«Le Sens des choses» : le carnet de doutes d’une rabbine débutante,0
"En librairies : Eva Ionesco, François Vallejo, Robert D. Richardson...",0
"Paul Watson, défenseur des baleines : notre entretien exclusif au Climat Libé Tour Paris",0
Royaume-Uni : un supporteur de foot se rend à un match et trouve des documents militaires confidentiels en chemin,0
Lucie Delarue-Mardrus et les sexes d’un ange,0
Rennes : l’influenceur d’extrême droite «le Jarl» licencié après des violences contre de jeunes fêtards,0
"Rémi Féraud : pari, Paris",0
"Le procès du financement libyen de Nicolas Sarkozy, une plongée dans la culture des voraces en politique",0
Grand tétras : la justice valide la réintroduction du plus gros oiseau terrestre sauvage d’Europe dans les Vosges,0
Qualité de l’eau potable : le gouvernement s’attelle à mieux protéger les captages sensibles,0
"Bataille pour la présidence des Républicains : Laurent Wauquiez et Bruno Retailleau, ennemis de l’intérieur",0
Enquête ouverte après une vidéo «humoristique» des Jeunes Agriculteurs mettant en scène la mort d’un agent de l’OFB,0
Intelligence artificielle : Open AI copie Ghibli sans l’accord de Miyazaki,0
Nicolas Demorand se livre sur sa bipolarité avec «Intérieur nuit» : «Je dois me méfier des moments où je vais bien»,0
SOS Océan : un rassemblement au sommet pour la protection du grand bleu,0
Procès du féminicide de Chahinez Daoud : Mounir Boutaa condamné à la réclusion criminelle à perpétuité,0
"Guerre en Ukraine : l’aide à Kyiv n’est pas financée «par des impôts cachés ou supplémentaires», assure Macron",0
Séisme meurtrier en Birmanie : nouvelle épreuve dans un pays déjà en guerre,0
"Dans l’ombre de la cocaïne, l’ecstasy déferle aussi sur l’Europe",0
Inéligibilité : pourquoi la décision du Conseil constitutionnel n’a pas une grande incidence sur l’avenir politique de Marine Le Pen,0
"«The Magic Flute II : la Malédiction», et surtout le synthé",0
"Etats-Unis : Kamala Harris, Joe Biden, «AOC»… Que deviennent les figures du Parti démocrate ?",0
"Aux Etats-Unis, le Parti démocrate entre des chefs inertes et une base alerte",0
"Etats-Unis : «Pour l’opinion américaine, le Parti démocrate est en pleine déroute»",0
Séisme en Birmanie : un test politique et humanitaire pour la junte au pouvoir,0
"Le Parti démocrate, une maison de paille emportée par l’ouragan Trump ?",0
"Séisme en Birmanie, aide française à Kyiv, perpétuité pour le féminicide de Chahinez Daoud… L’actu de ce vendredi 28 mars",0
"Exercice militaire «AsterX» : l’espace, nouvelle idée fixe pour la France",0
"L’administration Trump fait la chasse à la diversité dans les entreprises françaises, une «ingérence inacceptable» pour Paris",0
"Advm, Spiral Deluxe, Bambara, Perfume Genius... la playlist du cahier musique de «Libération»",0
EN IMAGES - Séisme en Birmanie et en Thaïlande,0
Hauts-de-Seine : enquête ouverte après l’agression d’une enseignante de collège par d’anciens élèves,0
Hamdan Ballal : l’Académie des Oscars s’excuse platement pour son manque de soutien envers le réalisateur palestinien,0
"«Quand on tombe amoureux, on se relève attaché» : l’amour-chaîne, selon Boris Cyrulnik",0
Algérie : le sort de l’écrivain Boualem Sansal fixé ce jeudi 27 mars,0
"Stocks de médicaments : du progrès en 2024, mais les tensions restent importantes",0
"EN IMAGES - A Istanbul, la rue face à Erdogan",0
"Qui se cache derrière «Tesla Takedown», ce mouvement qui organise une journée mondiale d’action contre Elon Musk samedi ?",0
"«Nous ne pouvons pas faire la paix tout seuls» : à Sirnak, les Kurdes entre espérance et scepticisme",0
Dérapage du budget : c’est encore mal parti pour 2025,0
"Mort d’Emile : cadavre transporté, «traumatisme facial», piste intrafamiliale… Ce qu’il faut retenir de la conférence du procureur",0
"«La Petite Fasciste» : l’extrême droite aux portes du pouvoir, entre Tarantino et les Lions des Flandres",0
Droits de douane de Trump : Elon Musk s’inquiète des coûts de construction pour Tesla,0
«Les faire entrer dans les livres» : la Zone d’expression prioritaire publie un autoportrait de la France des outre-mer,0
"Droits de douane américains sur l’automobile, gardes à vue levées dans l’affaire Emile, sommet sur l’Ukraine à Paris… L’actu de ce jeudi matin",0
Turquie : libération de huit journalistes dont un photographe de l’AFP,0
"Manuel Valls, vedette à l’offensive d’un meeting «contre l’islamisme» à Paris",0
La Corée du Sud en proie aux incendies les plus destructeurs de son histoire,0
"Algérie : Boualem Sansal condamné à cinq ans de prison ferme, son avocat en appelle à «l’humanité» du président Tebboune",0
"Le déficit public atteint 5,8 % en 2024, légèrement moins important qu’annoncé",0
Santé : à quand la pleine reconnaissance des médecins étrangers en France ?,0
Retrait du soja de la restauration collective : «On est loin de la surconsommation redoutée»,0
«Arrêter la pêche dans les aires marines protégées est la meilleure solution pour permettre aux habitats marins de se reconstituer»,0
"Etats-Unis : après les fuites dans «The Atlantic», le secrétaire à la Défense Pete Hegseth attaqué sur son alcoolisme présumé",0
"Ile-de-France : la privatisation des bus se rapproche du centre de Paris, la RATP perd l’exploitation d’une partie de son réseau",0
"Comparant Bétharram à «l’affaire Baudis», Bayrou veut «laisser les manipulateurs se noyer dans leur vomi»",0
La double peine des élèves du «Betharram breton» punis pour leurs handicaps invisibles : «Je faisais plus d’erreurs donc je prenais plus de tartes»,0
Marine Le Pen ne veut pas que vous vous souveniez de cette proposition de Marine Le Pen en 2022,0
Droits de douane de Trump sur l’automobile : les constructeurs européens et asiatiques dégringolent en Bourse,0
Affaire du Louvre Abou Dhabi : le cerveau présumé du trafic d’antiquités en fuite,0
Financement libyen : Nicolas Sarkozy rompt son vœu de silence le jour des réquisitions,0
Justice des mineurs : le Sénat à la rescousse du texte de Gabriel Attal,0
De la source au robinet : d’où vient l’eau que boivent les Parisiens ?,0
"Droits de douane américains sur les voitures : de l’UE au Japon, les constructeurs inquiets, les Etats à la recherche d’une riposte",0
Egypte : six morts dans le naufrage d’un sous-marin touristique,0
Procès de Gérard Depardieu : dix-huit mois de prison avec sursis requis à l’encontre de l’acteur,0
"Au théâtre de la Ville, «Thérèse et Isabelle» en passion complète",0
"Confidences de confinement : «Planqués dans les fourrés, on prie pour que les gendarmes ne nous trouvent pas»",0
"Guerres, inondations, incendies : l’UE recommande de préparer chez soi un kit de survie de 72 heures en cas de crise",0
"Incompréhension du public, lourdes peines de prison… L’organisation écologiste Just Stop Oil cesse ses actions chocs",0
Guerre en Ukraine : une mission franco-britannique pour renforcer l’armée ukrainienne annoncée par Macron,0
"«Parchman Prison Prayer», geôle de vivre",0
Congrès du PS : Olivier Faure peut-il perdre la bataille de Nancy ?,0
"Thomas Fersen : à part, entier",0
"Affaire Emile Soleil : «En attendant la révélation de la vérité, on ne peut pas s’empêcher de faire des hypothèses»",0
"Au moins 411 espèces de champignons menacés d’extinction en raison de l’agriculture, de la déforestation et du réchauffement climatique",0
"Avec des résultats en hausse en 2024, Biocoop estime que «la crise est derrière nous»",0
"Coordonnées personnelles, profils ouverts… De nouvelles failles de sécurité révélées chez les hauts responsables américains",0
"«Adolescence» : au Royaume-Uni, la série fait réfléchir sur les violences en ligne et «la misogynie chez les plus jeunes»",0
«Top Chef» saison 16 : une course à l’étoile au goût amer,0
Procès Sarkozy-Kadhafi : sept ans de prison et 300 000 euros d’amende requis contre l’ancien président,0
"Amsterdam : quatre blessés dans une attaque au couteau, un suspect arrêté",0
Pascal Lamy sur les droits de douanes : «Donald Trump est aux Etats-Unis ce que le docteur Raoult était au Covid»,0
Alexis Kohler quitte l’Elysée : sept choses à retenir de ses années passées auprès d’Emmanuel Macron,0
"«Adolescence» : on ne naît pas masculiniste, on le devient, par Martine Delvaux",0
La justice financière perquisitionne à Bercy,0
"A Gaza, «les stocks accumulés durant le cessez-le-feu s’épuisent. C’est une question de jours»",0
"EN IMAGES - World Press, éclats de 2024",0
L’eau : revenir aux sources de notre santé,0
"«Ils les ont relâchés mais ils restent suspects quand même ?» : à La Bouilladisse, la circonspection après la levée des gardes à vue dans l’enquête sur la mort d’Emile",0
"Guatemala : sous pression populaire, le Congrès annule le doublement du salaire des députés",0
"«On s’occupe du sensible, de la haute technicité» : dans le Berry, l’usine KNDS tourne à plein régime pour fournir des obus à l’Ukraine",0
"Départs anticipés dans les théâtres publics : les budgets s’amenuisent, les directeurs s’épuisent",0
Le pic de la banquise Arctique mesuré en 2025 est le plus bas jamais enregistré par les satellites,0
Droits de douane américains dans l’automobile : le coup de massue que le Japon pensait esquiver,0
Sommet sur l’Ukraine : la «coalition des volontaires» en ordre de marche,0
"Au Brésil, même mis en examen, Bolsonaro reste dangereux",0
"Sept ans de prisons requis contre Sarkozy, départ de Kohler, Bercy perquisitionné… L’actu de ce jeudi 27 mars",0
Manuel Valls aux Outre-Mer : l’outsider qui revient de loin,0
"«Médias antisémites», «islam radical»… Avec Bardella, les extrêmes droites célèbrent en Israël leurs obsessions communes",0
"Marco Rubio au Guyana pour offrir la protection américaine au pays riche en pétrole, convoité par le Venezuela",0
"Alexis Kohler, «l’autre cerveau de Macron», quitte l’Elysée pour la Société générale",0
"«Pourquoi ce n’est pas à vous que vous avez mis le feu si vous étiez désespéré ?» : au procès du féminicide de Chahinez Daoud, Mounir B. face aux faits",0
Sept ans de prison requis contre Sarkozy : «Une quête effrénée» pour «des financements nécessaires à la satisfaction de ses ambitions politiques dévorantes»,0
L’employé de l’ONU blessé à Gaza et porteur de tatouages nazis est un ancien militaire français,0
"En Belgique, les autorités enquêtent sur des dizaines d’agressions sexuelles sous soumission chimique",0
Evasion de Mohamed Amra : interpellation en Thaïlande d’un complice présumé,0
Hausse des taxes de 25% sur l’automobile : Trump déroute le marché mondial,0
Droits de douane automobile : le grand chamboule-tout de Trump,0
"A Tours, une enquête préliminaire pour «atteintes sexuelles» lors de soirées d’étudiants en médecine",0
"Bientôt jugé dans l’attaque à la prison de Condé-sur-Sarthe en 2019, un détenu tente de récupérer un couteau en cellule avec un drone",0
"«Aimer perdre» des frères Guit, pari à tout prix",0
"«Les Contes de Kokkola» de Juho Kuosmanen, joli finnois",0
"Climat : il n’est jamais trop tard pour agir, par Anne Hidalgo",0
"Après la mort d’Ismaïl Barhoum, qui sont les derniers responsables du Hamas encore en vie ?",0
«Un policier m’a tirée et jetée à terre» : une femme de 74 ans porte plainte pour violence policière lors de la manif contre le racisme,0
Mort d’Emile : les quatre gardes à vue prolongées de 24 heures,0
"Gardes à vue des grands-parents d’Emile prolongées, crash d’un hélico de pompiers en Corée du Sud, fin de TPMP… L’actu de ce mercredi matin",0
"Statut situationship : «Dès le départ, il me confie voir d’autres personnes»",0
Qui sont les organisateurs du meeting «contre l’islamisme» avec Manuel Valls et Bruno Retailleau ?,0
"Fuite de données militaires aux Etats-Unis : Mike Waltz, conseiller à la sécurité nationale de Trump, assume sa «responsabilité»",0
"«Manas» de Marianna Brennand, bourreau des sœurs",0
"En 2024, les événements climatiques en France ont coûté cinq milliards d’euros",0
"Nos critiques des sorties cinéma de la semaine du 26 mars : «Tardes de Soledad», «Je le jure», «Aimer perdre», «Lire Lolita à Téhéran»…",0
"En procès, Yannick Jadot maintient ses accusations de «complicité de crimes de guerre» en Ukraine contre Total",0
"En Corée du Sud, 24 morts dans des feux de forêts d’une rare ampleur",0
"Trump, la volonté de ne pas savoir, par Michaël Fœssel",0
"Flirt avec le complotisme, spécialistes autoproclamés, obsessions droitières… On a lu «Face à l’obscurantisme woke», le livre polémique des PUF",0
«Nefarious» donne envie de mourir,0
"Fabien Roussel évoque un «racisme anti-blanc», LFI condamne",0
"Sanctionner le RSA, c’est punir la pauvreté au lieu de l’accompagner",0
"Un «effet Bref 2» ? «Dans cette toxicité banale, quotidienne et concrète, je m’identifie, je me vois»",0
Plus de 30 témoignages déposés contre le collège privé catholique Notre-Dame de Garaison : «On a ouvert la boîte de Pandore»,0
Tibo InShape : enquête sur le business du plus gros youtubeur français que l’haltère ait porté,0
"Le budget 2026 va être «un cauchemar», selon la porte-parole du gouvernement Sophie Primas",0
Comment le fonctionnement des plateformes met en danger la santé des livreurs de repas,0
"Groenland : le Danemark salue le changement de programme de la délégation américaine, qui ne visitera que sa base aérienne",0
Le présentateur Nicolas Demorand dévoile sa bipolarité sur France Inter : «J’ai décidé maintenant d’en faire un combat»,0
Déserts médicaux : la liberté d’installation des médecins en sursis,0
"«Un saumon dégénéré, pourri et puant» : une sénatrice australienne brandit un poisson mort en plein hémicycle",0
Gros camouflet pour l’ancien ministre Guillaume Kasbarian à l’Assemblée,0
"Sur Jean-Marie Le Pen et les Juifs, Marion Maréchal en plein négationnisme",0
Le rassemblement très politique de soutien à Boualem Sansal,0
"Au Burkina Faso, nouvelles salves contre la presse et tueries de masse dans l’est",0
"Passe d’armes sur les otages à Gaza, frappes américaines au Yémen… L’actu du conflit au Proche-Orient ce mercredi 26 mars",0
Réintroduction ratée du grand tétras dans les Vosges: stop ou encore?,0
"Malgré l’effort de réarmement à venir, l’armurier Verney-Carron menacé de liquidation faute de soutien public",0
Chantage à la sextape : un procès requis contre le maire de Saint-Etienne Gaël Perdriau,0
"«La Mandragore de Cristal», quand le conte de princesse tourne à la quête magique",0
"80 ans, mille et une identités : Cohn-Bendit se raconte dans un livre intime",0
"L’Arménie dans l’UE ? Le parlement national vote pour lancer la candidature, un nouveau pas loin de Moscou",0
«The Atlantic» publie le plan d’attaque militaire divulgué par erreur par l’administration Trump à son journaliste,0
"Les chiffres du chômage progressent en février, à nouveau affectés par l’évolution des règles d’actualisation",0
Immigration : l’Autriche devient le premier pays de l’UE à suspendre le regroupement familial,0
Procès de Gérard Depardieu : Fanny Ardant assure ne «jamais avoir assisté à un geste» de l’acteur qu’elle aurait trouvé «choquant»,0
"Attaquées par Donald Trump, les bibliothèques se mobilisent pour leurs financements",0
Nicolas Demorand se dit publiquement «malade mental» : une annonce courageuse et solidaire,0
"Oleksandr Budko, bachelor jaune et bleu",0
"La justice accepte que Pierre Palmade continue sa peine de prison sous bracelet électronique, le parquet fait appel",0
Entrons-nous dans une ère obscurantiste ?,0
"Maurice Ravel, «Correspondance» en drames majeurs",0
Hébergement d’urgence : l’Etat condamné à indemniser Grenoble,0
Pfas : l’espoir d’une prise en charge et même d’un recyclage des «polluants éternels»,0
Rabbin d’Orléans agressé : veut-on vraiment en finir avec la haine ou préfère-t-on continuer à l’exploiter ?,0
"Bipolarité : «Il est possible d’avoir une bonne qualité de vie, mais cela reste une maladie chronique»",0
"Avec la faillite de l’entreprise de tests génétiques 23andMe, la crainte de millions de données ADN dans la nature",0
"Tupperware : influenceurs, boîtes en inox ou en verre... Comment le repreneur de la branche française compte moderniser la marque",0
Police : comment le ministère de l’Intérieur achète la paix sociale,0
Voyage de Bardella et Maréchal : le pacte des extrêmes droites française et israélienne,0
"Au Brésil, la justice ordonne un procès contre Jair Bolsonaro pour tentative de coup d’Etat",0
Zones à faibles émissions : les députés votent en commission la suppression des ZFE,0
"Fuite d’un plan d’attaque américain : qu’est-ce que Signal, la messagerie chiffrée utilisée par l’administration Trump ?",0
Deuxième jour de manifestation à Gaza : des centaines de manifestants martèlent des slogans anti-Hamas,0
"Maurice Ravel, pas que pour les nuls",0
"Climat, pollution : protéger l’eau, c’est choisir la gestion publique",0
"Tennis de table : Alexis Lebrun s’est énervé et blessé, il n’y a pas de quoi s’excuser",0
"Germaine Acogny, marraine du festival Africapitales : «Le mouvement est une forme de spiritualité»",0
"En manque de main-d’œuvre à cause de sa chasse aux immigrés, la Floride envisage le travail de nuit pour les enfants",0
"A la recherche de leur nouvelle star, les Ukrainiens plébiscitent Emmanuel Macron",0
Carambolage après un refus d’obtempérer : pourquoi le conducteur de la BMW ne sera pas poursuivi pour les blessures des dix policiers,0
Une audience pour injure raciale s’est-elle tenue le 25 mars à l’encontre de Marine Le Pen ?,0
Ordination des femmes : l’éternel débat mis de côté par le pape François,0
"Au procès du financement libyen, le parquet détaille le «pacte faustien» entre Sarkozy et Kadhafi",0
Guerre avec la Russie : Macron promet à l’Ukraine 2 milliards d’euros supplémentaires de soutien militaire,0
La vigie des pollens va fermer : pourquoi vous ne verrez plus la carte des risques allergiques en 2025,0
"«La Turquie est arrivée à un point de rupture» : à Istanbul, les étudiants résolus face à la répression d’Erdogan",0
"En Turquie, Erdogan s’assoit sur la loi et sur la rue",0
"Manifestations en Turquie anti-Erdogan : «Malgré la répression, on observe une mobilisation spontanée et qui dure»",0
"Liquidation de la vigie française des pollens : «Si l’information n’est plus là, les personnes allergiques vont souffrir»",0
"Soutien français à l’Ukraine, faille de sécurité américaine, possible suppression des ZFE… L’actu de ce mercredi 26 mars",0
«La révolution de l’avortement»: le roi des droits,0
"Jérôme Guedj, député socialiste : «On ne peut pas avoir été Charlie et ne pas être Boualem Sansal»",0
Procès de Gérard Depardieu : «Je ne suis pas que cet homme qui touche»,0
"Entre le Royaume-Uni et l’UE, une collaboration épineuse en matière de défense",0
"«On propose aux hommes de jeûner de leur sexisme» : pendant Carême, des femmes cathos en lutte pour leur juste place dans l’Eglise",0
Affaire Grégory : les expertises ordonnées il y a un an «n’ont pas apporté d’éléments significatifs»,0
«Discours essentialiste» : Eric Zemmour condamné pour injure raciale dans l’affaire de Crépol,0
"Rixe au lycée de Yerres : six jeunes hommes mis en examen, dont l’auteur présumé du coup de couteau mortel",0
"«Cela aurait pu être moi» : au procès du féminicide de Chahinez Daoud, les victimes en cascade de Mounir B.",0
Mort d’Emile : de nouveaux éléments alimentent la piste de l’homicide et les soupçons sur le grand-père,0
Donald Trump annonce des droits de douane jusqu’à 25 % sur «toutes les voitures» fabriquées hors des Etats-Unis,0
Aménagement de l’espace : toutes les opinions comptent,0
"«Ce n’est qu’un au revoir» : en partance pour le groupe M6, Cyril Hanouna rend l’antenne de «TPMP»",0
"Les ventes de voitures électriques progressent de 28% depuis le début de l’année dans l’UE, celles de Tesla s’effondrent de 49%",0
Réforme de la justice des mineurs : «L’esprit de ce texte va à l’encontre de tout ce pour quoi on fait ce métier»,0
"Réforme Attal de la justice des mineurs : au Sénat, après l’explication de texte, l’heure du vote",0
"Allemagne : Alice Weidel, cheffe de meute de l’extrême droite au Bundestag",0
«C’est parce que les filles se font plus violer qu’on parle moins de nous ?» Comment l’affaire Bétharram relance le combat des victimes du «Bon Pasteur»,0
"Avant son congrès, la FNSEA se pose toujours en interlocuteur privilégié de l’Etat",0
